employee_id,job_role,skill_name,proficiency_level,data_source
140,Manager,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
140,Manager,Atlassian JIRA,Proficient,Controlled_MVP_Benchmark_Seed42
140,Manager,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
140,Manager,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
140,Manager,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
140,Manager,Apple macOS,Proficient,Controlled_MVP_Benchmark_Seed42
140,Manager,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
141,Research Director,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Microsoft SharePoint,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
141,Research Director,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
141,Research Director,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
141,Research Director,Microsoft Project,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
141,Research Director,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Adobe Illustrator,Proficient,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
142,Sales Executive,Salesforce software,Intermediate,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,Mathematics,Intermediate,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,GitHub,Proficient,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,Bash,Advanced,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,C++,Proficient,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
143,Research Scientist,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Google Docs,Intermediate,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Commercial plate reader software,Advanced,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Microsoft Word,Proficient,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Database software,Advanced,Controlled_MVP_Benchmark_Seed42
144,Laboratory Technician,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Amazon Web Services AWS software,Advanced,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,HubSpot software,Intermediate,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Google Analytics,Advanced,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Microsoft Outlook,Proficient,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
145,Healthcare Representative,Google Workspace software,Intermediate,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,SAP software,Intermediate,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Speaking,Intermediate,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,MEDITECH software,Advanced,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Data entry software,Advanced,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
147,Laboratory Technician,Google Docs,Intermediate,Controlled_MVP_Benchmark_Seed42
148,Manager,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
148,Manager,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
148,Manager,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
148,Manager,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
148,Manager,Learning Strategies,Proficient,Controlled_MVP_Benchmark_Seed42
148,Manager,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
148,Manager,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
148,Manager,Apache Hadoop,Advanced,Controlled_MVP_Benchmark_Seed42
148,Manager,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
148,Manager,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
148,Manager,Apple macOS,Proficient,Controlled_MVP_Benchmark_Seed42
148,Manager,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
148,Manager,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,MEDITECH software,Proficient,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Microsoft Word,Intermediate,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Data entry software,Intermediate,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Billing software,Proficient,Controlled_MVP_Benchmark_Seed42
150,Laboratory Technician,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,C++,Proficient,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Apache Spark,Proficient,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Science,Proficient,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Go,Intermediate,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Mathematics,Proficient,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
151,Research Scientist,Bash,Proficient,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Adobe Acrobat,Intermediate,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Adobe InDesign,Proficient,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
152,Sales Executive,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
153,Manager,Autodesk AutoCAD,Intermediate,Controlled_MVP_Benchmark_Seed42
153,Manager,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
153,Manager,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
153,Manager,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
153,Manager,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
153,Manager,Apache Hadoop,Intermediate,Controlled_MVP_Benchmark_Seed42
153,Manager,Atlassian Confluence,Proficient,Controlled_MVP_Benchmark_Seed42
153,Manager,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
153,Manager,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
153,Manager,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
153,Manager,Atlassian JIRA,Intermediate,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Adobe Photoshop,Proficient,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Adobe Creative Cloud software,Advanced,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Microsoft PowerPoint,Proficient,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Adobe Illustrator,Intermediate,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Active Listening,Proficient,Controlled_MVP_Benchmark_Seed42
154,Sales Executive,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Commercial plate reader software,Intermediate,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Science,Advanced,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Critical Thinking,Advanced,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Data entry software,Intermediate,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,MEDITECH software,Intermediate,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Microsoft Office software,Advanced,Controlled_MVP_Benchmark_Seed42
155,Laboratory Technician,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
158,Manager,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
158,Manager,Learning Strategies,Advanced,Controlled_MVP_Benchmark_Seed42
158,Manager,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
158,Manager,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
158,Manager,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
158,Manager,Amazon Web Services AWS software,Intermediate,Controlled_MVP_Benchmark_Seed42
158,Manager,Atlassian Confluence,Advanced,Controlled_MVP_Benchmark_Seed42
158,Manager,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
158,Manager,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
158,Manager,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
158,Manager,Adobe Photoshop,Advanced,Controlled_MVP_Benchmark_Seed42
158,Manager,Adobe Creative Cloud software,Proficient,Controlled_MVP_Benchmark_Seed42
158,Manager,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Writing,Advanced,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Amazon Web Services AWS software,Proficient,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Apache Kafka,Proficient,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Monitoring,Intermediate,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,GitHub,Proficient,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Bash,Advanced,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,C++,Intermediate,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Mathematics,Intermediate,Controlled_MVP_Benchmark_Seed42
159,Research Scientist,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Adobe Acrobat,Advanced,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Adobe InDesign,Advanced,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Speaking,Advanced,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Microsoft PowerPoint,Intermediate,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Reading Comprehension,Advanced,Controlled_MVP_Benchmark_Seed42
160,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Active Listening,Advanced,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Bash,Proficient,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Learning Strategies,Intermediate,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Active Learning,Intermediate,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Ansible software,Intermediate,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,C++,Proficient,Controlled_MVP_Benchmark_Seed42
161,Research Scientist,Apache Hadoop,Proficient,Controlled_MVP_Benchmark_Seed42
162,Research Director,Microsoft PowerPoint,Advanced,Controlled_MVP_Benchmark_Seed42
162,Research Director,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
162,Research Director,Microsoft Outlook,Advanced,Controlled_MVP_Benchmark_Seed42
162,Research Director,Critical Thinking,Intermediate,Controlled_MVP_Benchmark_Seed42
162,Research Director,Mathematics,Advanced,Controlled_MVP_Benchmark_Seed42
162,Research Director,Adobe Acrobat,Proficient,Controlled_MVP_Benchmark_Seed42
162,Research Director,ESRI ArcGIS software,Proficient,Controlled_MVP_Benchmark_Seed42
162,Research Director,IBM SPSS Statistics,Advanced,Controlled_MVP_Benchmark_Seed42
162,Research Director,Science,Intermediate,Controlled_MVP_Benchmark_Seed42
162,Research Director,Active Listening,Intermediate,Controlled_MVP_Benchmark_Seed42
162,Research Director,Microsoft Office software,Intermediate,Controlled_MVP_Benchmark_Seed42
162,Research Director,Monitoring,Advanced,Controlled_MVP_Benchmark_Seed42
162,Research Director,Microsoft SharePoint,Intermediate,Controlled_MVP_Benchmark_Seed42
162,Research Director,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Adobe Creative Cloud software,Intermediate,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Adobe InDesign,Intermediate,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Speaking,Proficient,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Apple macOS,Intermediate,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Microsoft Excel,Intermediate,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Autodesk AutoCAD,Proficient,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Salesforce software,Proficient,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Adobe Photoshop,Intermediate,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Microsoft Office software,Proficient,Controlled_MVP_Benchmark_Seed42
163,Sales Executive,Writing,Proficient,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,Reading Comprehension,Proficient,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,Writing,Intermediate,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,Monitoring,Proficient,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,Active Learning,Proficient,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,Mathematics,Intermediate,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,Docker,Intermediate,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,C,Proficient,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,GitHub,Intermediate,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,Science,Advanced,Controlled_MVP_Benchmark_Seed42
164,Research Scientist,C++,Proficient,Controlled_MVP_Benchmark_Seed42
165,Healthcare Representative,IBM SPSS Statistics,Advanced,Controlled_MVP_Benchmark_Seed42
165,Healthcare Representative,Microsoft Excel,Proficient,Controlled_MVP_Benchmark_Seed42
165,Healthcare Representative,Active Learning,Advanced,Controlled_MVP_Benchmark_Seed42
165,Healthcare Representative,Reading Comprehension,Intermediate,Controlled_MVP_Benchmark_Seed42
165,Healthcare Representative,Salesforce software,Advanced,Controlled_MVP_Benchmark_Seed42
