employee_id,job_role,total_required_skills,current_skills_count,matched_skills_count,missing_skills_count,career_readiness_pct,missing_skills_list,current_skills_list
384,Manufacturing Director,20,9,9,11,45.0,Adobe Creative Cloud software|Adobe Photoshop|Apache Hadoop|Apple macOS|Atlassian Confluence|Atlassian JIRA|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Reading Comprehension|Speaking,Active Learning|Active Listening|Adobe Acrobat|Amazon Web Services AWS software|Critical Thinking|Learning Strategies|Microsoft PowerPoint|Monitoring|Writing
385,Research Director,22,15,15,7,68.18,Adobe Acrobat|Adobe Photoshop|Critical Thinking|Mathematics|Microsoft PowerPoint|Speaking|Writing,Active Learning|Active Listening|ESRI ArcGIS software|IBM SPSS Statistics|Learning Strategies|Microsoft Access|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft Project|Microsoft SharePoint|Microsoft Visio|Monitoring|Reading Comprehension|Science
386,Research Director,22,13,13,9,59.09,Critical Thinking|Microsoft Access|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Science|Writing,Active Learning|Active Listening|Adobe Acrobat|Adobe Photoshop|ESRI ArcGIS software|IBM SPSS Statistics|Learning Strategies|Mathematics|Microsoft Project|Microsoft SharePoint|Microsoft Visio|Monitoring|Speaking
387,Sales Executive,19,11,11,8,57.89,Active Learning|Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Critical Thinking|Microsoft Office software|Salesforce software,Adobe Acrobat|Adobe InDesign|Apple macOS|Autodesk AutoCAD|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking|Writing
388,Sales Executive,19,9,9,10,47.37,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Adobe Photoshop|Autodesk AutoCAD|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Salesforce software|Writing,Active Learning|Adobe Illustrator|Adobe InDesign|Apple macOS|Critical Thinking|Microsoft Excel|Microsoft Office software|Reading Comprehension|Speaking
389,Laboratory Technician,20,10,10,10,50.0,Active Learning|Billing software|Commercial plate reader software|Critical Thinking|Database software|MEDITECH software|Microsoft Word|Monitoring|SAP software|Science,Active Listening|Data entry software|Google Docs|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Speaking|Writing
390,Healthcare Representative,19,8,8,11,42.11,Active Learning|Active Listening|Critical Thinking|Google Analytics|Google Workspace software|Intuit QuickBooks|Microsoft Office software|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software,Amazon Web Services AWS software|Apache Hadoop|HubSpot software|IBM SPSS Statistics|Linux|Microsoft Excel|Speaking|Writing
391,Research Scientist,22,13,13,9,59.09,Active Learning|Apache Kafka|Apache Spark|C|Git|Go|Mathematics|Reading Comprehension|Science,Active Listening|Amazon Web Services AWS software|Ansible software|Apache Hadoop|Bash|C++|Critical Thinking|Docker|GitHub|Learning Strategies|Monitoring|Speaking|Writing
392,Laboratory Technician,20,12,12,8,60.0,Active Listening|Critical Thinking|Database software|Google Docs|Microsoft Office software|Microsoft Word|SAP software|Speaking,Active Learning|Billing software|Commercial plate reader software|Data entry software|MEDITECH software|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Science|Writing
393,Healthcare Representative,19,9,9,10,47.37,Active Learning|Active Listening|Apache Hadoop|Critical Thinking|Google Workspace software|Linux|Microsoft Office software|Salesforce software|Speaking|Writing,Amazon Web Services AWS software|Google Analytics|HubSpot software|IBM SPSS Statistics|Intuit QuickBooks|Microsoft Excel|Microsoft Outlook|Monitoring|Reading Comprehension
394,Laboratory Technician,20,9,9,11,45.0,Active Learning|Active Listening|Billing software|Commercial plate reader software|Google Docs|MEDITECH software|Microsoft Office software|Microsoft Word|Reading Comprehension|Science|Writing,Critical Thinking|Data entry software|Database software|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Monitoring|SAP software|Speaking
395,Research Scientist,22,10,10,12,45.45,Active Listening|Apache Hadoop|Apache Kafka|Apache Spark|Bash|C++|Critical Thinking|Git|GitHub|Go|Science|Writing,Active Learning|Amazon Web Services AWS software|Ansible software|C|Docker|Learning Strategies|Mathematics|Monitoring|Reading Comprehension|Speaking
396,Research Director,22,14,14,8,63.64,Active Learning|Active Listening|ESRI ArcGIS software|Learning Strategies|Mathematics|Microsoft PowerPoint|Microsoft Project|Science,Adobe Acrobat|Adobe Photoshop|Critical Thinking|IBM SPSS Statistics|Microsoft Access|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft SharePoint|Microsoft Visio|Monitoring|Reading Comprehension|Speaking|Writing
397,Research Scientist,22,11,11,11,50.0,Active Learning|Active Listening|Ansible software|Apache Spark|Bash|C++|GitHub|Reading Comprehension|Science|Speaking|Writing,Amazon Web Services AWS software|Apache Hadoop|Apache Kafka|C|Critical Thinking|Docker|Git|Go|Learning Strategies|Mathematics|Monitoring
399,Sales Representative,19,8,8,11,42.11,Active Listening|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Salesforce software|Writing,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Apple macOS|Critical Thinking|Microsoft Excel|Speaking
401,Sales Executive,19,9,9,10,47.37,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Adobe Photoshop|Microsoft Excel|Microsoft Outlook|Monitoring|Salesforce software|Writing,Active Listening|Adobe Illustrator|Apple macOS|Autodesk AutoCAD|Critical Thinking|Microsoft Office software|Microsoft PowerPoint|Reading Comprehension|Speaking
403,Research Scientist,22,9,9,13,40.91,Active Listening|Amazon Web Services AWS software|Apache Spark|Bash|C|Critical Thinking|Docker|Git|GitHub|Mathematics|Reading Comprehension|Science|Speaking,Active Learning|Ansible software|Apache Hadoop|Apache Kafka|C++|Go|Learning Strategies|Monitoring|Writing
404,Sales Executive,19,12,12,7,63.16,Active Listening|Adobe Illustrator|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft Office software|Salesforce software,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Adobe Photoshop|Apple macOS|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking|Writing
405,Laboratory Technician,20,8,8,12,40.0,Active Learning|Active Listening|Commercial plate reader software|Critical Thinking|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Word|Monitoring|SAP software|Science|Speaking,Billing software|Data entry software|Database software|Google Docs|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Writing
406,Sales Executive,19,10,10,9,52.63,Active Listening|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Apple macOS|Critical Thinking|Microsoft PowerPoint|Monitoring|Salesforce software,Active Learning|Adobe Acrobat|Adobe InDesign|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Reading Comprehension|Speaking|Writing
407,Laboratory Technician,20,8,8,12,40.0,Active Listening|Billing software|Commercial plate reader software|Critical Thinking|MEDITECH software|Microsoft Excel|Microsoft Word|Monitoring|Reading Comprehension|SAP software|Science|Writing,Active Learning|Data entry software|Database software|Google Docs|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Speaking
408,Manufacturing Director,20,10,10,10,50.0,Active Learning|Adobe Photoshop|Amazon Web Services AWS software|Apple macOS|Atlassian Confluence|Autodesk AutoCAD|Learning Strategies|Microsoft Excel|Microsoft PowerPoint|Writing,Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Apache Hadoop|Atlassian JIRA|Critical Thinking|Microsoft Office software|Monitoring|Reading Comprehension|Speaking
410,Manager,20,12,12,8,60.0,Active Learning|Adobe Creative Cloud software|Adobe Photoshop|Amazon Web Services AWS software|Apache Hadoop|Atlassian Confluence|Learning Strategies|Reading Comprehension,Active Listening|Adobe Acrobat|Apple macOS|Atlassian JIRA|Autodesk AutoCAD|Critical Thinking|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|Speaking|Writing
411,Sales Representative,19,7,7,12,36.84,Active Learning|Active Listening|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Critical Thinking|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking|Writing,Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Apple macOS|Microsoft Excel|Microsoft Office software|Salesforce software
412,Healthcare Representative,19,9,9,10,47.37,Active Listening|Amazon Web Services AWS software|Apache Hadoop|Critical Thinking|Google Analytics|Google Workspace software|Linux|Microsoft Excel|Reading Comprehension|Writing,Active Learning|HubSpot software|IBM SPSS Statistics|Intuit QuickBooks|Microsoft Office software|Microsoft Outlook|Monitoring|Salesforce software|Speaking
416,Sales Executive,19,9,9,10,47.37,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe InDesign|Apple macOS|Microsoft Excel|Microsoft Outlook|Monitoring|Reading Comprehension|Speaking,Active Listening|Adobe Illustrator|Adobe Photoshop|Autodesk AutoCAD|Critical Thinking|Microsoft Office software|Microsoft PowerPoint|Salesforce software|Writing
417,Healthcare Representative,19,11,11,8,57.89,Google Analytics|IBM SPSS Statistics|Intuit QuickBooks|Microsoft Office software|Microsoft Outlook|Salesforce software|Speaking|Writing,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|Critical Thinking|Google Workspace software|HubSpot software|Linux|Microsoft Excel|Monitoring|Reading Comprehension
419,Laboratory Technician,20,10,10,10,50.0,Data entry software|Database software|MEDITECH software|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft Word|Reading Comprehension|SAP software|Speaking,Active Learning|Active Listening|Billing software|Commercial plate reader software|Critical Thinking|Google Docs|Microsoft PowerPoint|Monitoring|Science|Writing
420,Sales Executive,19,10,10,9,52.63,Adobe Creative Cloud software|Adobe InDesign|Adobe Photoshop|Apple macOS|Microsoft Excel|Microsoft Office software|Monitoring|Salesforce software|Speaking,Active Learning|Active Listening|Adobe Acrobat|Adobe Illustrator|Autodesk AutoCAD|Critical Thinking|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Writing
421,Research Director,22,13,13,9,59.09,Active Listening|Adobe Acrobat|Adobe Photoshop|Learning Strategies|Mathematics|Microsoft PowerPoint|Microsoft Project|Reading Comprehension|Science,Active Learning|Critical Thinking|ESRI ArcGIS software|IBM SPSS Statistics|Microsoft Access|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft SharePoint|Microsoft Visio|Monitoring|Speaking|Writing
422,Healthcare Representative,19,10,10,9,52.63,Active Listening|Amazon Web Services AWS software|Google Analytics|HubSpot software|Microsoft Outlook|Monitoring|Reading Comprehension|Salesforce software|Speaking,Active Learning|Apache Hadoop|Critical Thinking|Google Workspace software|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Excel|Microsoft Office software|Writing
423,Research Scientist,22,10,10,12,45.45,Amazon Web Services AWS software|Ansible software|Apache Hadoop|Apache Kafka|Apache Spark|C|Docker|Learning Strategies|Mathematics|Monitoring|Speaking|Writing,Active Learning|Active Listening|Bash|C++|Critical Thinking|Git|GitHub|Go|Reading Comprehension|Science
424,Human Resources,20,10,10,10,50.0,Active Learning|Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Applicant tracking software|Microsoft Outlook|Microsoft PowerPoint|Reading Comprehension|Workday software,Active Listening|Adobe InDesign|Critical Thinking|Learning Strategies|Microsoft Excel|Microsoft Office software|Monitoring|Oracle HRIS|Speaking|Writing
425,Laboratory Technician,20,13,13,7,65.0,Commercial plate reader software|Critical Thinking|Data entry software|Google Docs|Microsoft Office software|Monitoring|Speaking,Active Learning|Active Listening|Billing software|Database software|MEDITECH software|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Microsoft Word|Reading Comprehension|SAP software|Science|Writing
426,Research Scientist,22,9,9,13,40.91,Active Learning|Amazon Web Services AWS software|Apache Kafka|Apache Spark|Bash|C|Git|Go|Learning Strategies|Mathematics|Monitoring|Reading Comprehension|Speaking,Active Listening|Ansible software|Apache Hadoop|C++|Critical Thinking|Docker|GitHub|Science|Writing
428,Manager,20,10,10,10,50.0,Adobe Photoshop|Apple macOS|Atlassian Confluence|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking|Writing,Active Learning|Active Listening|Adobe Acrobat|Adobe Creative Cloud software|Amazon Web Services AWS software|Apache Hadoop|Atlassian JIRA|Autodesk AutoCAD|Critical Thinking|Learning Strategies
429,Manager,20,12,12,8,60.0,Adobe Creative Cloud software|Apple macOS|Atlassian Confluence|Atlassian JIRA|Autodesk AutoCAD|Critical Thinking|Learning Strategies|Reading Comprehension,Active Learning|Active Listening|Adobe Acrobat|Adobe Photoshop|Amazon Web Services AWS software|Apache Hadoop|Microsoft Excel|Microsoft Office software|Microsoft PowerPoint|Monitoring|Speaking|Writing
430,Laboratory Technician,20,10,10,10,50.0,Commercial plate reader software|Google Docs|Microsoft Excel|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|SAP software|Speaking,Active Learning|Active Listening|Billing software|Critical Thinking|Data entry software|Database software|MEDITECH software|Microsoft Word|Science|Writing
431,Healthcare Representative,19,12,12,7,63.16,Apache Hadoop|Google Workspace software|HubSpot software|Microsoft Office software|Microsoft Outlook|Monitoring|Speaking,Active Learning|Active Listening|Amazon Web Services AWS software|Critical Thinking|Google Analytics|IBM SPSS Statistics|Intuit QuickBooks|Linux|Microsoft Excel|Reading Comprehension|Salesforce software|Writing
433,Research Scientist,22,11,11,11,50.0,Ansible software|Apache Hadoop|Apache Kafka|Bash|Critical Thinking|Docker|Git|GitHub|Learning Strategies|Mathematics|Monitoring,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Spark|C|C++|Go|Reading Comprehension|Science|Speaking|Writing
434,Research Scientist,22,9,9,13,40.91,Active Learning|Active Listening|Amazon Web Services AWS software|Apache Hadoop|C|Critical Thinking|Git|Go|Mathematics|Monitoring|Reading Comprehension|Science|Writing,Ansible software|Apache Kafka|Apache Spark|Bash|C++|Docker|GitHub|Learning Strategies|Speaking
436,Sales Executive,19,10,10,9,52.63,Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Autodesk AutoCAD|Microsoft Excel|Salesforce software|Writing,Active Learning|Active Listening|Apple macOS|Critical Thinking|Microsoft Office software|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Speaking
437,Sales Executive,19,8,8,11,42.11,Active Learning|Active Listening|Adobe InDesign|Autodesk AutoCAD|Microsoft Excel|Microsoft Outlook|Microsoft PowerPoint|Monitoring|Reading Comprehension|Salesforce software|Speaking,Adobe Acrobat|Adobe Creative Cloud software|Adobe Illustrator|Adobe Photoshop|Apple macOS|Critical Thinking|Microsoft Office software|Writing
438,Sales Executive,19,10,10,9,52.63,Active Learning|Adobe Creative Cloud software|Apple macOS|Autodesk AutoCAD|Microsoft Excel|Microsoft Office software|Monitoring|Reading Comprehension|Writing,Active Listening|Adobe Acrobat|Adobe Illustrator|Adobe InDesign|Adobe Photoshop|Critical Thinking|Microsoft Outlook|Microsoft PowerPoint|Salesforce software|Speaking
439,Research Scientist,22,11,11,11,50.0,Active Learning|Amazon Web Services AWS software|Ansible software|Apache Hadoop|Critical Thinking|Docker|Git|GitHub|Learning Strategies|Reading Comprehension|Writing,Active Listening|Apache Kafka|Apache Spark|Bash|C|C++|Go|Mathematics|Monitoring|Science|Speaking
